15058,148,146.09
15077,146,146.08
15096,145,145.97
15115,146,145.97
15133,144,145.78
15153,148,146.00
15171,147,146.10
15190,146,146.09
15208,146,146.08
15227,145,145.97
15246,144,145.77
15264,145,145.70
15283,146,145.73
15302,147,145.85
15321,146,145.87
15339,146,145.88
15358,143,145.59
15377,147,145.73
15395,144,145.56
15414,145,145.51
15433,144,145.35
15452,148,145.62
15470,145,145.56
15490,144,145.40
15508,149,145.76
15526,146,145.79
15545,145,145.71
15564,145,145.64
15583,148,145.87
15601,147,145.99
15621,146,145.99
15639,147,146.09
15657,150,146.48
15676,147,146.53
15695,145,146.38
15714,148,146.54
15732,149,146.79
15752,148,146.91
15770,146,146.82
15789,146,146.74
15807,149,146.96
15826,146,146.87
15845,147,146.88
15863,146,146.79
15882,144,146.51
15901,146,146.46
15920,147,146.51
15938,145,146.36
15958,147,146.43
15976,147,146.48
15994,148,146.64
16013,146,146.57
16032,143,146.21
16051,145,146.09
16069,146,146.08
16089,143,145.78
16107,142,145.40
16125,145,145.36
16144,145,145.32
16163,147,145.49
16182,142,145.14
16200,146,145.23
16220,145,145.20
16238,145,145.18
16257,148,145.47
16275,145,145.42
16294,144,145.28
16313,146,145.35
16331,143,145.11
16351,145,145.10
16369,145,145.09
16388,148,145.38
16406,147,145.55
16425,145,145.49
16444,145,145.44
16462,143,145.20
16481,150,145.68
16500,145,145.61
16519,145,145.55
16537,148,145.79
16557,144,145.61
16575,146,145.65
16593,146,145.69
16612,144,145.52
16631,148,145.77
16650,146,145.79
16668,146,145.81
16688,145,145.73
16706,152,146.36
16724,143,146.02
16743,145,145.92
16762,142,145.53
16781,146,145.57
16799,144,145.42
16819,145,145.38
16837,146,145.44
16856,145,145.39
16874,145,145.35
16893,145,145.32
16912,146,145.39
16930,145,145.35
16950,146,145.41
16968,146,145.47
16987,144,145.33
17005,147,145.49
17025,147,145.64
17043,144,145.48
17061,143,145.23
17080,148,145.51
17099,146,145.56
17118,147,145.70
17136,146,145.73
17156,148,145.96
17174,144,145.76
17192,145,145.69
17211,144,145.52
17230,148,145.77
17249,143,145.49
17267,145,145.44
17287,146,145.50
17305,142,145.15
17324,145,145.13
17342,144,145.02
17361,148,145.32
17380,149,145.69
17398,146,145.72
17418,146,145.74
17436,146,145.77
17455,151,146.29
17473,144,146.06
17492,145,145.96
17511,146,145.96
17529,148,146.17
17549,145,146.05
17567,144,145.84
17586,147,145.96
17604,143,145.66
17624,146,145.70
17642,144,145.53
17660,142,145.17
17679,143,144.96
17698,145,144.96
17717,144,144.87
17735,145,144.88
17755,141,144.49
17773,144,144.44
17792,145,144.50
17810,147,144.75
17829,146,144.87
17848,147,145.09
17866,144,144.98
17886,143,144.78
17904,146,144.90
17923,144,144.81
17941,143,144.63
17960,143,144.47
17979,147,144.72
17997,146,144.85
18017,148,145.16
18035,146,145.25
18054,146,145.32
18072,146,145.39
18092,145,145.35
18110,143,145.12
18128,142,144.80
18148,145,144.82
18166,145,144.84
18185,145,144.86
18203,146,144.97
18223,144,144.87
18241,144,144.79
